
时间（s）	 地心距（m）	 经度（rad）	 纬度（rad）	 速度（m/s）	 弹道倾角（rad）	 弹道偏角（rad）	  纵向距离（m）	 侧向距离（m）	 地面高度（m）
40.200000	6385957.881735	0.421557	-0.007854	779.282325	0.424115	4.712403	2688690.836849	-50092.616423	7957.881735
40.300000	6385989.950332	0.421546	-0.007854	781.956999	0.423073	4.712403	2688619.899126	-50092.615435	7989.950332
40.400000	6386022.054690	0.421535	-0.007854	784.636810	0.422034	4.712403	2688548.684824	-50092.614437	8022.054690
40.500000	6386054.194718	0.421524	-0.007854	787.321771	0.420998	4.712403	2688477.193434	-50092.613429	8054.194718
40.600000	6386086.370329	0.421512	-0.007854	790.011894	0.419966	4.712403	2688405.424449	-50092.612410	8086.370329
40.700000	6386118.581432	0.421501	-0.007854	792.707193	0.418937	4.712403	2688333.377360	-50092.611382	8118.581432
40.800000	6386150.827941	0.421490	-0.007854	795.407678	0.417912	4.712403	2688261.051655	-50092.610343	8150.827941
40.900000	6386183.109768	0.421478	-0.007854	798.113364	0.416889	4.712404	2688188.446825	-50092.609293	8183.109768
41.000000	6386215.426827	0.421467	-0.007854	800.824263	0.415870	4.712404	2688115.562357	-50092.608233	8215.426827
41.100000	6386247.779032	0.421455	-0.007854	803.540387	0.414855	4.712404	2688042.397738	-50092.607162	8247.779032
41.200000	6386280.166298	0.421444	-0.007854	806.261750	0.413843	4.712404	2687968.952452	-50092.606081	8280.166298
41.300000	6386312.588541	0.421432	-0.007854	808.988364	0.412834	4.712404	2687895.225986	-50092.604989	8312.588541
41.400000	6386345.045677	0.421421	-0.007854	811.720242	0.411828	4.712404	2687821.217822	-50092.603886	8345.045677
41.500000	6386377.537623	0.421409	-0.007854	814.457397	0.410825	4.712404	2687746.927443	-50092.602772	8377.537623
41.600000	6386410.064297	0.421397	-0.007854	817.199842	0.409826	4.712404	2687672.354330	-50092.601646	8410.064297
41.700000	6386442.625618	0.421386	-0.007854	819.947590	0.408830	4.712404	2687597.497965	-50092.600510	8442.625618
41.800000	6386475.221504	0.421374	-0.007854	822.700654	0.407837	4.712404	2687522.357825	-50092.599363	8475.221504
41.900000	6386507.851876	0.421362	-0.007854	825.459047	0.406848	4.712404	2687446.933391	-50092.598204	8507.851876
42.000000	6386540.516654	0.421350	-0.007854	828.222783	0.405862	4.712405	2687371.224137	-50092.597033	8540.516654
42.100000	6386573.215759	0.421338	-0.007854	830.991875	0.404878	4.712405	2687295.229542	-50092.595852	8573.215759
42.200000	6386605.949113	0.421326	-0.007854	833.766335	0.403898	4.712405	2687218.949079	-50092.594658	8605.949113
42.300000	6386638.716639	0.421314	-0.007854	836.546178	0.402922	4.712405	2687142.382223	-50092.593453	8638.716639
42.400000	6386671.518260	0.421302	-0.007854	839.331416	0.401948	4.712405	2687065.528446	-50092.592236	8671.518260
42.500000	6386704.353901	0.421290	-0.007854	842.122064	0.400978	4.712405	2686988.387220	-50092.591008	8704.353901
42.600000	6386737.223484	0.421278	-0.007854	844.918134	0.400010	4.712405	2686910.958015	-50092.589767	8737.223484
42.700000	6386770.126937	0.421266	-0.007854	847.719640	0.399046	4.712405	2686833.240301	-50092.588515	8770.126937
42.800000	6386803.064185	0.421254	-0.007854	850.526596	0.398085	4.712405	2686755.233546	-50092.587250	8803.064185
42.900000	6386836.035155	0.421241	-0.007854	853.339015	0.397127	4.712405	2686676.937217	-50092.585973	8836.035155
43.000000	6386869.039774	0.421229	-0.007854	856.156911	0.396172	4.712405	2686598.350780	-50092.584684	8869.039774
43.100000	6386902.077971	0.421217	-0.007854	858.980298	0.395220	4.712406	2686519.473699	-50092.583382	8902.077971
43.200000	6386935.149673	0.421204	-0.007854	861.809189	0.394271	4.712406	2686440.305439	-50092.582068	8935.149673
43.300000	6386968.254811	0.421192	-0.007854	864.643599	0.393325	4.712406	2686360.845461	-50092.580741	8968.254811
43.400000	6387001.393315	0.421179	-0.007854	867.483541	0.392383	4.712406	2686281.093227	-50092.579402	9001.393315
43.500000	6387034.565116	0.421167	-0.007854	870.329029	0.391443	4.712406	2686201.048196	-50092.578050	9034.565116
43.600000	6387067.770144	0.421154	-0.007854	873.180077	0.390506	4.712406	2686120.709828	-50092.576684	9067.770144
43.700000	6387101.008332	0.421141	-0.007854	876.036700	0.389573	4.712406	2686040.077579	-50092.575306	9101.008332
43.800000	6387134.279614	0.421129	-0.007854	878.898911	0.388642	4.712406	2685959.150907	-50092.573915	9134.279614
43.900000	6387167.583922	0.421116	-0.007854	881.766725	0.387715	4.712406	2685877.929267	-50092.572511	9167.583922
44.000000	6387200.921191	0.421103	-0.007854	884.640155	0.386790	4.712406	2685796.412112	-50092.571094	9200.921191
44.100000	6387234.291355	0.421090	-0.007854	887.519216	0.385868	4.712407	2685714.598895	-50092.569663	9234.291355
44.200000	6387267.694351	0.421078	-0.007854	890.403923	0.384949	4.712407	2685632.489068	-50092.568218	9267.694351
44.300000	6387301.130114	0.421065	-0.007854	893.294290	0.384034	4.712407	2685550.082080	-50092.566760	9301.130114
44.400000	6387334.598581	0.421052	-0.007854	896.190331	0.383121	4.712407	2685467.377381	-50092.565289	9334.598581
44.500000	6387368.099691	0.421039	-0.007854	899.092061	0.382211	4.712407	2685384.374419	-50092.563803	9368.099691
44.600000	6387401.633380	0.421026	-0.007854	901.999494	0.381304	4.712407	2685301.072638	-50092.562304	9401.633380
44.700000	6387435.199588	0.421012	-0.007854	904.912645	0.380400	4.712407	2685217.471486	-50092.560791	9435.199588
44.800000	6387468.798256	0.420999	-0.007854	907.831528	0.379499	4.712407	2685133.570405	-50092.559264	9468.798256
44.900000	6387502.429322	0.420986	-0.007854	910.756159	0.378600	4.712407	2685049.368838	-50092.557722	9502.429322
45.000000	6387536.092727	0.420973	-0.007854	913.686553	0.377705	4.712407	2684964.866227	-50092.556167	9536.092727
45.100000	6387569.788415	0.420960	-0.007854	916.622723	0.376813	4.712408	2684880.062010	-50092.554597	9569.788415
45.200000	6387603.516326	0.420946	-0.007854	919.564685	0.375923	4.712408	2684794.955628	-50092.553012	9603.516326
45.300000	6387637.276404	0.420933	-0.007854	922.512454	0.375036	4.712408	2684709.546516	-50092.551413	9637.276404
45.400000	6387671.068592	0.420919	-0.007854	925.466045	0.374152	4.712408	2684623.834112	-50092.549799	9671.068592
45.500000	6387704.892834	0.420906	-0.007854	928.425473	0.373271	4.712408	2684537.817848	-50092.548171	9704.892834
45.600000	6387738.749076	0.420892	-0.007854	931.390753	0.372393	4.712408	2684451.497160	-50092.546527	9738.749076
45.700000	6387772.637264	0.420879	-0.007854	934.361900	0.371517	4.712408	2684364.871478	-50092.544869	9772.637264
45.800000	6387806.557343	0.420865	-0.007854	937.338931	0.370644	4.712408	2684277.940234	-50092.543195	9806.557343
45.900000	6387840.509260	0.420851	-0.007854	940.321859	0.369774	4.712408	2684190.702856	-50092.541506	9840.509260
46.000000	6387874.492963	0.420838	-0.007854	943.310700	0.368907	4.712409	2684103.158772	-50092.539802	9874.492963
46.100000	6387908.508401	0.420824	-0.007854	946.305471	0.368043	4.712409	2684015.307409	-50092.538082	9908.508401
46.200000	6387942.555522	0.420810	-0.007854	949.306186	0.367181	4.712409	2683927.148191	-50092.536347	9942.555522
46.300000	6387976.634275	0.420796	-0.007854	952.312861	0.366322	4.712409	2683838.680542	-50092.534596	9976.634275
46.400000	6388010.744612	0.420782	-0.007854	955.325511	0.365466	4.712409	2683749.903885	-50092.532829	10010.744612
46.500000	6388044.886484	0.420768	-0.007854	958.344153	0.364613	4.712409	2683660.817640	-50092.531047	10044.886484
46.600000	6388079.059841	0.420754	-0.007854	961.368802	0.363762	4.712409	2683571.421226	-50092.529248	10079.059841
46.700000	6388113.264636	0.420740	-0.007854	964.399475	0.362914	4.712409	2683481.714062	-50092.527433	10113.264636
46.800000	6388147.500822	0.420726	-0.007854	967.436186	0.362069	4.712409	2683391.695564	-50092.525602	10147.500822
46.900000	6388181.768352	0.420712	-0.007854	970.478951	0.361226	4.712410	2683301.365147	-50092.523755	10181.768352
47.000000	6388216.067182	0.420698	-0.007854	973.527788	0.360386	4.712410	2683210.722224	-50092.521891	10216.067182
47.100000	6388250.397266	0.420684	-0.007854	976.582712	0.359549	4.712410	2683119.766208	-50092.520011	10250.397266
47.200000	6388284.758559	0.420669	-0.007854	979.643739	0.358715	4.712410	2683028.496510	-50092.518114	10284.758559
47.300000	6388319.151017	0.420655	-0.007854	982.710886	0.357883	4.712410	2682936.912538	-50092.516200	10319.151017
47.400000	6388353.574599	0.420640	-0.007854	985.784169	0.357054	4.712410	2682845.013701	-50092.514269	10353.574599
47.500000	6388388.029261	0.420626	-0.007854	988.863603	0.356227	4.712410	2682752.799404	-50092.512321	10388.029261
47.600000	6388422.514961	0.420612	-0.007854	991.949206	0.355403	4.712410	2682660.269052	-50092.510356	10422.514961
47.700000	6388457.031659	0.420597	-0.007854	995.040995	0.354582	4.712410	2682567.422049	-50092.508373	10457.031659
47.800000	6388491.579314	0.420582	-0.007854	998.138985	0.353763	4.712411	2682474.257797	-50092.506374	10491.579314
47.900000	6388526.157886	0.420568	-0.007854	1001.243193	0.352947	4.712411	2682380.775694	-50092.504356	10526.157886
48.000000	6388560.767337	0.420553	-0.007854	1004.353637	0.352134	4.712411	2682286.975141	-50092.502321	10560.767337
48.100000	6388595.407627	0.420538	-0.007854	1007.470333	0.351323	4.712411	2682192.855533	-50092.500268	10595.407627
48.200000	6388630.078719	0.420523	-0.007854	1010.593297	0.350514	4.712411	2682098.416268	-50092.498198	10630.078719
48.300000	6388664.780577	0.420509	-0.007854	1013.722547	0.349709	4.712411	2682003.656738	-50092.496109	10664.780577
48.400000	6388699.513163	0.420494	-0.007854	1016.858100	0.348906	4.712411	2681908.576336	-50092.494002	10699.513163
48.500000	6388734.276442	0.420479	-0.007854	1019.999973	0.348105	4.712411	2681813.174453	-50092.491876	10734.276442
48.600000	6388769.070379	0.420464	-0.007854	1023.148182	0.347307	4.712411	2681717.450478	-50092.489733	10769.070379
48.700000	6388803.894939	0.420449	-0.007854	1026.302746	0.346511	4.712412	2681621.403799	-50092.487570	10803.894939
48.800000	6388838.750089	0.420434	-0.007854	1029.463682	0.345718	4.712412	2681525.033802	-50092.485390	10838.750089
48.900000	6388873.635795	0.420418	-0.007854	1032.631006	0.344928	4.712412	2681428.339872	-50092.483190	10873.635795
49.000000	6388908.552025	0.420403	-0.007854	1035.804737	0.344140	4.712412	2681331.321391	-50092.480971	10908.552025
49.100000	6388943.498747	0.420388	-0.007854	1038.984892	0.343354	4.712412	2681233.977741	-50092.478733	10943.498747
49.200000	6388978.475931	0.420373	-0.007854	1042.171488	0.342572	4.712412	2681136.308301	-50092.476476	10978.475931
49.300000	6389013.483545	0.420357	-0.007854	1045.364544	0.341791	4.712412	2681038.312449	-50092.474200	11013.483545
49.400000	6389048.521560	0.420342	-0.007854	1048.564076	0.341013	4.712412	2680939.989561	-50092.471905	11048.521560
49.500000	6389083.589947	0.420326	-0.007854	1051.770104	0.340238	4.712413	2680841.339013	-50092.469589	11083.589947
49.600000	6389118.688677	0.420311	-0.007854	1054.982644	0.339465	4.712413	2680742.360177	-50092.467254	11118.688677
49.700000	6389153.817723	0.420295	-0.007854	1058.201715	0.338694	4.712413	2680643.052425	-50092.464899	11153.817723
49.800000	6389188.977057	0.420280	-0.007854	1061.427334	0.337926	4.712413	2680543.415126	-50092.462524	11188.977057
49.900000	6389224.166653	0.420264	-0.007854	1064.659521	0.337160	4.712413	2680443.447648	-50092.460129	11224.166653
50.000000	6389259.386486	0.420248	-0.007854	1067.898293	0.336397	4.712413	2680343.149357	-50092.457714	11259.386486
50.100000	6389294.636529	0.420232	-0.007854	1071.143669	0.335636	4.712413	2680242.519618	-50092.455278	11294.636529
50.200000	6389329.916759	0.420217	-0.007854	1074.395666	0.334878	4.712413	2680141.557794	-50092.452822	11329.916759
50.300000	6389365.227152	0.420201	-0.007854	1077.654304	0.334122	4.712414	2680040.263246	-50092.450345	11365.227152
50.400000	6389400.567685	0.420185	-0.007854	1080.919601	0.333368	4.712414	2679938.635334	-50092.447847	11400.567685
50.500000	6389435.938335	0.420169	-0.007854	1084.191575	0.332617	4.712414	2679836.673414	-50092.445329	11435.938335
50.600000	6389471.339079	0.420153	-0.007854	1087.470246	0.331868	4.712414	2679734.376842	-50092.442789	11471.339079
50.700000	6389506.769890	0.420137	-0.007854	1090.755632	0.331121	4.712414	2679631.744971	-50092.440228	11506.769890
50.800000	6389542.230741	0.420121	-0.007854	1094.047752	0.330377	4.712414	2679528.777150	-50092.437645	11542.230741
50.900000	6389577.721606	0.420104	-0.007854	1097.346625	0.329635	4.712414	2679425.472728	-50092.435041	11577.721606
51.000000	6389613.242461	0.420088	-0.007854	1100.652271	0.328895	4.712414	2679321.831051	-50092.432415	11613.242461
51.100000	6389648.793280	0.420072	-0.007854	1103.964708	0.328158	4.712415	2679217.851466	-50092.429768	11648.793280
51.200000	6389684.374040	0.420055	-0.007854	1107.283956	0.327423	4.712415	2679113.533313	-50092.427098	11684.374040
51.300000	6389719.984717	0.420039	-0.007854	1110.610035	0.326690	4.712415	2679008.875936	-50092.424406	11719.984717
51.400000	6389755.625289	0.420023	-0.007854	1113.942963	0.325959	4.712415	2678903.878673	-50092.421693	11755.625289
51.500000	6389791.295732	0.420006	-0.007854	1117.282760	0.325231	4.712415	2678798.540861	-50092.418956	11791.295732
51.600000	6389826.996026	0.419989	-0.007854	1120.629446	0.324505	4.712415	2678692.861837	-50092.416197	11826.996026
51.700000	6389862.726150	0.419973	-0.007854	1123.983041	0.323781	4.712415	2678586.840934	-50092.413416	11862.726150
51.800000	6389898.486083	0.419956	-0.007854	1127.343564	0.323060	4.712415	2678480.477485	-50092.410611	11898.486083
51.900000	6389934.275805	0.419939	-0.007854	1130.711035	0.322340	4.712416	2678373.770818	-50092.407784	11934.275805
52.000000	6389970.095298	0.419923	-0.007854	1134.085475	0.321623	4.712416	2678266.720263	-50092.404933	11970.095298
52.100000	6390005.944542	0.419906	-0.007854	1137.466903	0.320908	4.712416	2678159.325145	-50092.402059	12005.944542
52.200000	6390041.823521	0.419889	-0.007854	1140.855339	0.320196	4.712416	2678051.584789	-50092.399161	12041.823521
52.300000	6390077.732216	0.419872	-0.007854	1144.250805	0.319485	4.712416	2677943.498517	-50092.396240	12077.732216
52.400000	6390113.670610	0.419855	-0.007854	1147.653320	0.318777	4.712416	2677835.065650	-50092.393295	12113.670610
52.500000	6390149.638689	0.419838	-0.007854	1151.062904	0.318071	4.712416	2677726.285506	-50092.390326	12149.638689
52.600000	6390185.636436	0.419821	-0.007854	1154.479579	0.317367	4.712417	2677617.157402	-50092.387333	12185.636436
52.700000	6390221.663836	0.419804	-0.007854	1157.903364	0.316665	4.712417	2677507.680653	-50092.384316	12221.663836
52.800000	6390257.720876	0.419786	-0.007854	1161.334282	0.315966	4.712417	2677397.854570	-50092.381274	12257.720876
52.900000	6390293.807541	0.419769	-0.007854	1164.772351	0.315268	4.712417	2677287.678465	-50092.378208	12293.807541
53.000000	6390329.923819	0.419752	-0.007854	1168.217595	0.314573	4.712417	2677177.151647	-50092.375116	12329.923819
53.100000	6390366.069697	0.419734	-0.007854	1171.670032	0.313880	4.712417	2677066.273421	-50092.372000	12366.069697
53.200000	6390402.245164	0.419717	-0.007854	1175.129686	0.313189	4.712417	2676955.043093	-50092.368859	12402.245164
53.300000	6390438.450208	0.419700	-0.007854	1178.596576	0.312500	4.712417	2676843.459965	-50092.365693	12438.450208
53.400000	6390474.684819	0.419682	-0.007854	1182.070725	0.311813	4.712418	2676731.523338	-50092.362501	12474.684819
53.500000	6390510.948987	0.419664	-0.007854	1185.552153	0.311129	4.712418	2676619.232510	-50092.359284	12510.948987
53.600000	6390547.242703	0.419647	-0.007854	1189.040882	0.310446	4.712418	2676506.586777	-50092.356041	12547.242703
53.700000	6390583.565957	0.419629	-0.007854	1192.536934	0.309766	4.712418	2676393.585435	-50092.352772	12583.565957
53.800000	6390619.918743	0.419611	-0.007854	1196.040331	0.309088	4.712418	2676280.227775	-50092.349477	12619.918743
53.900000	6390656.301052	0.419593	-0.007854	1199.551094	0.308411	4.712418	2676166.513087	-50092.346155	12656.301052
54.000000	6390692.712878	0.419575	-0.007854	1203.069245	0.307737	4.712418	2676052.440661	-50092.342807	12692.712878
54.100000	6390729.154215	0.419558	-0.007854	1206.594807	0.307065	4.712419	2675938.009781	-50092.339433	12729.154215
54.200000	6390765.625056	0.419540	-0.007854	1210.127802	0.306395	4.712419	2675823.219731	-50092.336032	12765.625056
54.300000	6390802.125398	0.419521	-0.007854	1213.668251	0.305727	4.712419	2675708.069794	-50092.332604	12802.125398
54.400000	6390838.655236	0.419503	-0.007854	1217.216178	0.305062	4.712419	2675592.559249	-50092.329149	12838.655236
54.500000	6390875.214566	0.419485	-0.007854	1220.771604	0.304398	4.712419	2675476.687374	-50092.325666	12875.214566
54.600000	6390911.803385	0.419467	-0.007854	1224.334552	0.303736	4.712419	2675360.453443	-50092.322156	12911.803385
54.700000	6390948.421691	0.419449	-0.007854	1227.905046	0.303076	4.712419	2675243.856730	-50092.318619	12948.421691
54.800000	6390985.069482	0.419430	-0.007854	1231.483107	0.302419	4.712420	2675126.896506	-50092.315053	12985.069482
54.900000	6391021.746757	0.419412	-0.007854	1235.068760	0.301763	4.712420	2675009.572039	-50092.311460	13021.746757
55.000000	6391058.453516	0.419394	-0.007854	1238.662026	0.301110	4.712420	2674891.882596	-50092.307838	13058.453516
55.100000	6391095.189758	0.419375	-0.007854	1242.262928	0.300458	4.712420	2674773.827441	-50092.304188	13095.189758
55.200000	6391131.955484	0.419356	-0.007854	1245.871491	0.299808	4.712420	2674655.405837	-50092.300510	13131.955484
55.300000	6391168.750697	0.419338	-0.007854	1249.487738	0.299161	4.712420	2674536.617043	-50092.296803	13168.750697
55.400000	6391205.575397	0.419319	-0.007854	1253.111691	0.298515	4.712420	2674417.460317	-50092.293067	13205.575397
55.500000	6391242.429587	0.419300	-0.007854	1256.743375	0.297872	4.712421	2674297.934914	-50092.289301	13242.429587
55.600000	6391279.313272	0.419282	-0.007854	1260.382814	0.297230	4.712421	2674178.040086	-50092.285507	13279.313272
55.700000	6391316.226454	0.419263	-0.007854	1264.030030	0.296590	4.712421	2674057.775086	-50092.281683	13316.226454
55.800000	6391353.169139	0.419244	-0.007854	1267.685049	0.295953	4.712421	2673937.139161	-50092.277829	13353.169139
55.900000	6391390.141331	0.419225	-0.007854	1271.347894	0.295317	4.712421	2673816.131556	-50092.273946	13390.141331
56.000000	6391427.143037	0.419206	-0.007854	1275.018589	0.294683	4.712421	2673694.751517	-50092.270032	13427.143037
56.100000	6391464.174263	0.419187	-0.007854	1278.697159	0.294051	4.712422	2673572.998284	-50092.266089	13464.174263
56.200000	6391501.235016	0.419168	-0.007854	1282.383628	0.293422	4.712422	2673450.871097	-50092.262114	13501.235016
56.300000	6391538.325305	0.419148	-0.007854	1286.078021	0.292794	4.712422	2673328.369192	-50092.258110	13538.325305
56.400000	6391575.445137	0.419129	-0.007854	1289.780362	0.292168	4.712422	2673205.491804	-50092.254074	13575.445137
56.500000	6391612.594522	0.419110	-0.007854	1293.490676	0.291544	4.712422	2673082.238164	-50092.250007	13612.594522
56.600000	6391649.773469	0.419090	-0.007854	1297.208989	0.290922	4.712422	2672958.607501	-50092.245910	13649.773469
56.700000	6391686.981990	0.419071	-0.007854	1300.935324	0.290301	4.712422	2672834.599044	-50092.241780	13686.981990
56.800000	6391724.220094	0.419051	-0.007854	1304.669707	0.289683	4.712423	2672710.212017	-50092.237620	13724.220094
56.900000	6391761.487795	0.419032	-0.007854	1308.412165	0.289067	4.712423	2672585.445642	-50092.233427	13761.487795
57.000000	6391798.785103	0.419012	-0.007854	1312.162721	0.288452	4.712423	2672460.299139	-50092.229202	13798.785103
57.100000	6391836.112034	0.418993	-0.007854	1315.921402	0.287840	4.712423	2672334.771725	-50092.224946	13836.112034
57.200000	6391873.468599	0.418973	-0.007854	1319.688233	0.287229	4.712423	2672208.862614	-50092.220656	13873.468599
57.300000	6391910.854813	0.418953	-0.007854	1323.463240	0.286620	4.712423	2672082.571021	-50092.216335	13910.854813
57.400000	6391948.270693	0.418933	-0.007854	1327.246449	0.286013	4.712424	2671955.896153	-50092.211980	13948.270693
57.500000	6391985.716252	0.418913	-0.007854	1331.037886	0.285408	4.712424	2671828.837219	-50092.207592	13985.716252
57.600000	6392023.191508	0.418893	-0.007854	1334.837578	0.284805	4.712424	2671701.393423	-50092.203171	14023.191508
57.700000	6392060.696478	0.418873	-0.007854	1338.645550	0.284204	4.712424	2671573.563968	-50092.198717	14060.696478
57.800000	6392098.231180	0.418853	-0.007854	1342.461829	0.283604	4.712424	2671445.348053	-50092.194229	14098.231180
57.900000	6392135.795631	0.418833	-0.007854	1346.286442	0.283007	4.712424	2671316.744876	-50092.189707	14135.795631
58.000000	6392173.389851	0.418813	-0.007854	1350.119416	0.282411	4.712424	2671187.753630	-50092.185151	14173.389851
58.100000	6392211.013860	0.418792	-0.007854	1353.960777	0.281817	4.712425	2671058.373508	-50092.180561	14211.013860
58.200000	6392248.667678	0.418772	-0.007854	1357.810553	0.281225	4.712425	2670928.603699	-50092.175936	14248.667678
58.300000	6392286.351326	0.418752	-0.007854	1361.668771	0.280634	4.712425	2670798.443390	-50092.171277	14286.351326
58.400000	6392324.064826	0.418731	-0.007854	1365.535457	0.280046	4.712425	2670667.891765	-50092.166583	14324.064826
58.500000	6392361.808201	0.418711	-0.007854	1369.410640	0.279459	4.712425	2670536.948004	-50092.161853	14361.808201
58.600000	6392399.581473	0.418690	-0.007854	1373.294347	0.278874	4.712425	2670405.611288	-50092.157088	14399.581473
58.700000	6392437.384667	0.418669	-0.007854	1377.186606	0.278291	4.712426	2670273.880792	-50092.152288	14437.384667
58.800000	6392475.217806	0.418649	-0.007854	1381.087444	0.277710	4.712426	2670141.755689	-50092.147452	14475.217806
58.900000	6392513.080917	0.418628	-0.007854	1384.996890	0.277131	4.712426	2670009.235149	-50092.142579	14513.080917
59.000000	6392550.974025	0.418607	-0.007854	1388.914973	0.276553	4.712426	2669876.318341	-50092.137671	14550.974025
59.100000	6392588.897156	0.418586	-0.007854	1392.841719	0.275977	4.712426	2669743.004430	-50092.132726	14588.897156
59.200000	6392626.850338	0.418565	-0.007854	1396.777159	0.275403	4.712426	2669609.292578	-50092.127744	14626.850338
59.300000	6392664.833599	0.418544	-0.007854	1400.721320	0.274831	4.712427	2669475.181945	-50092.122725	14664.833599
59.400000	6392702.846968	0.418523	-0.007854	1404.674231	0.274260	4.712427	2669340.671687	-50092.117669	14702.846968
59.500000	6392740.890474	0.418502	-0.007854	1408.635921	0.273692	4.712427	2669205.760958	-50092.112576	14740.890474
59.600000	6392778.964147	0.418481	-0.007854	1412.606420	0.273125	4.712427	2669070.448910	-50092.107445	14778.964147
59.700000	6392817.068017	0.418460	-0.007854	1416.585756	0.272559	4.712427	2668934.734691	-50092.102277	14817.068017
59.800000	6392855.202117	0.418438	-0.007854	1420.573959	0.271996	4.712427	2668798.617447	-50092.097070	14855.202117
59.900000	6392893.366479	0.418417	-0.007854	1424.571059	0.271434	4.712428	2668662.096319	-50092.091825	14893.366479
60.000000	6392931.561135	0.418395	-0.007854	1428.577086	0.270874	4.712428	2668525.170448	-50092.086541	14931.561135
60.100000	6392969.786119	0.418374	-0.007854	1432.592068	0.270316	4.712428	2668387.838970	-50092.081218	14969.786119
60.200000	6393008.041465	0.418352	-0.007854	1436.616037	0.269759	4.712428	2668250.101020	-50092.075857	15008.041465
60.300000	6393046.327209	0.418331	-0.007854	1440.649022	0.269205	4.712428	2668111.955728	-50092.070456	15046.327209
60.400000	6393084.643386	0.418309	-0.007854	1444.691054	0.268651	4.712428	2667973.402223	-50092.065015	15084.643386
60.500000	6393122.990033	0.418287	-0.007854	1448.742164	0.268100	4.712429	2667834.439628	-50092.059535	15122.990033
60.600000	6393161.367187	0.418265	-0.007854	1452.802382	0.267550	4.712429	2667695.067068	-50092.054015	15161.367187
60.700000	6393199.774886	0.418243	-0.007854	1456.871738	0.267002	4.712429	2667555.283660	-50092.048455	15199.774886
60.800000	6393238.213168	0.418221	-0.007854	1460.950265	0.266456	4.712429	2667415.088520	-50092.042854	15238.213168
60.900000	6393276.682074	0.418199	-0.007854	1465.037994	0.265912	4.712429	2667274.480762	-50092.037212	15276.682074
61.000000	6393315.181642	0.418177	-0.007854	1469.134955	0.265369	4.712429	2667133.459495	-50092.031529	15315.181642
61.100000	6393353.711915	0.418155	-0.007854	1473.241180	0.264827	4.712430	2666992.023827	-50092.025805	15353.711915
61.200000	6393392.272933	0.418133	-0.007854	1477.356702	0.264288	4.712430	2666850.172862	-50092.020040	15392.272933
61.300000	6393430.864740	0.418110	-0.007854	1481.481551	0.263750	4.712430	2666707.905699	-50092.014232	15430.864740
61.400000	6393469.487377	0.418088	-0.007854	1485.615760	0.263214	4.712430	2666565.221437	-50092.008383	15469.487377
61.500000	6393508.140889	0.418066	-0.007854	1489.759362	0.262679	4.712430	2666422.119169	-50092.002492	15508.140889
61.600000	6393546.825321	0.418043	-0.007854	1493.912389	0.262147	4.712431	2666278.597989	-50091.996558	15546.825321
61.700000	6393585.540718	0.418020	-0.007854	1498.074873	0.261615	4.712431	2666134.656982	-50091.990581	15585.540718
61.800000	6393624.287126	0.417998	-0.007854	1502.246848	0.261086	4.712431	2665990.295236	-50091.984561	15624.287126
61.900000	6393663.064591	0.417975	-0.007854	1506.428345	0.260558	4.712431	2665845.511830	-50091.978497	15663.064591
62.000000	6393701.873162	0.417952	-0.007854	1510.619400	0.260032	4.712431	2665700.305844	-50091.972391	15701.873162
62.100000	6393740.712887	0.417930	-0.007854	1514.820044	0.259507	4.712431	2665554.676353	-50091.966240	15740.712887
62.200000	6393779.583815	0.417907	-0.007854	1519.030311	0.258984	4.712432	2665408.622429	-50091.960045	15779.583815
62.300000	6393818.485996	0.417884	-0.007854	1523.250236	0.258463	4.712432	2665262.143141	-50091.953806	15818.485996
62.400000	6393857.419481	0.417861	-0.007854	1527.479852	0.257943	4.712432	2665115.237554	-50091.947522	15857.419481
62.500000	6393896.384320	0.417838	-0.007854	1531.719193	0.257425	4.712432	2664967.904730	-50091.941193	15896.384320
62.600000	6393935.380567	0.417814	-0.007854	1535.968294	0.256909	4.712432	2664820.143728	-50091.934819	15935.380567
62.700000	6393974.408274	0.417791	-0.007854	1540.227189	0.256394	4.712432	2664671.953604	-50091.928400	15974.408274
62.800000	6394013.467495	0.417768	-0.007854	1544.495913	0.255881	4.712433	2664523.333409	-50091.921934	16013.467495
62.900000	6394052.558285	0.417744	-0.007854	1548.774500	0.255369	4.712433	2664374.282192	-50091.915423	16052.558285
63.000000	6394091.680699	0.417721	-0.007854	1553.062987	0.254859	4.712433	2664224.798999	-50091.908866	16091.680699
63.100000	6394130.834793	0.417698	-0.007854	1557.361407	0.254350	4.712433	2664074.882870	-50091.902262	16130.834793
63.200000	6394170.020623	0.417674	-0.007854	1561.669798	0.253844	4.712433	2663924.532845	-50091.895611	16170.020623
63.300000	6394209.238249	0.417650	-0.007854	1565.988194	0.253338	4.712434	2663773.747959	-50091.888912	16209.238249
63.400000	6394248.487728	0.417627	-0.007854	1570.316632	0.252835	4.712434	2663622.527242	-50091.882167	16248.487728
63.500000	6394287.769120	0.417603	-0.007854	1574.655147	0.252333	4.712434	2663470.869722	-50091.875374	16287.769120
63.600000	6394327.082485	0.417579	-0.007854	1579.003776	0.251832	4.712434	2663318.774424	-50091.868532	16327.082485
63.700000	6394366.427883	0.417555	-0.007854	1583.362556	0.251333	4.712434	2663166.240369	-50091.861643	16366.427883
63.800000	6394405.805378	0.417531	-0.007854	1587.731523	0.250836	4.712435	2663013.266574	-50091.854704	16405.805378
